ImageNumber,ObjectNumber,FileName_FAD,FileName_NADH,PathName_FAD,PathName_NADH,Intensity_IntegratedIntensityEdge_GaussianFilterFAD,Intensity_IntegratedIntensityEdge_GaussianFilterNADH,Intensity_IntegratedIntensity_GaussianFilterFAD,Intensity_IntegratedIntensity_GaussianFilterNADH,Intensity_LowerQuartileIntensity_GaussianFilterFAD,Intensity_LowerQuartileIntensity_GaussianFilterNADH,Intensity_MADIntensity_GaussianFilterFAD,Intensity_MADIntensity_GaussianFilterNADH,Intensity_MassDisplacement_GaussianFilterFAD,Intensity_MassDisplacement_GaussianFilterNADH,Intensity_MaxIntensityEdge_GaussianFilterFAD,Intensity_MaxIntensityEdge_GaussianFilterNADH,Intensity_MaxIntensity_GaussianFilterFAD,Intensity_MaxIntensity_GaussianFilterNADH,Intensity_MeanIntensityEdge_GaussianFilterFAD,Intensity_MeanIntensityEdge_GaussianFilterNADH,Intensity_MeanIntensity_GaussianFilterFAD,Intensity_MeanIntensity_GaussianFilterNADH,Intensity_MedianIntensity_GaussianFilterFAD,Intensity_MedianIntensity_GaussianFilterNADH,Intensity_MinIntensityEdge_GaussianFilterFAD,Intensity_MinIntensityEdge_GaussianFilterNADH,Intensity_MinIntensity_GaussianFilterFAD,Intensity_MinIntensity_GaussianFilterNADH,Intensity_StdIntensityEdge_GaussianFilterFAD,Intensity_StdIntensityEdge_GaussianFilterNADH,Intensity_StdIntensity_GaussianFilterFAD,Intensity_StdIntensity_GaussianFilterNADH,Intensity_UpperQuartileIntensity_GaussianFilterFAD,Intensity_UpperQuartileIntensity_GaussianFilterNADH,Location_CenterMassIntensity_X_GaussianFilterFAD,Location_CenterMassIntensity_X_GaussianFilterNADH,Location_CenterMassIntensity_Y_GaussianFilterFAD,Location_CenterMassIntensity_Y_GaussianFilterNADH,Location_CenterMassIntensity_Z_GaussianFilterFAD,Location_CenterMassIntensity_Z_GaussianFilterNADH,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_GaussianFilterFAD,Location_MaxIntensity_X_GaussianFilterNADH,Location_MaxIntensity_Y_GaussianFilterFAD,Location_MaxIntensity_Y_GaussianFilterNADH,Location_MaxIntensity_Z_GaussianFilterFAD,Location_MaxIntensity_Z_GaussianFilterNADH
1,1,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.9793839422054589,3.2683690367266536,5.340846925508231,9.41108886571601,0.005565169034525752,0.009381807409226894,0.0005677980370819569,0.001446508802473545,0.1070690286762595,0.11654909467514016,0.008372509852051735,0.013258139602839947,0.008744780905544758,0.016099832952022552,0.00598001190998628,0.009874226697059377,0.006138904512078426,0.010817343523811506,0.006130497436970472,0.010801889933645725,0.0036712284199893475,0.006849179044365883,0.0036712284199893475,0.006521912757307291,0.0008962793307170161,0.0012518084868680815,0.000862607654249444,0.0018546902909496376,0.006706958869472146,0.012278280220925808,454.7431542217715,454.72256006924886,27.064503901883004,27.04443787399433,0.0,0.0,454.6862068965517,27.155172413793103,0,460.0,460.0,12.0,21.0,0.0,0.0
1,2,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.4397026901133358,2.2949614450335503,3.4368447752203792,5.941748272627592,0.005489716771990061,0.009145613759756088,0.0005804868414998055,0.0013968748971819878,0.1943710222124404,0.04226176191293232,0.009381895884871483,0.01362664345651865,0.009381895884871483,0.01431397907435894,0.006100435127598881,0.009724412902684535,0.006093696409965211,0.010535014667779419,0.006125851534307003,0.010580828413367271,0.004180919844657183,0.0068886722438037395,0.0034192013554275036,0.0068886722438037395,0.0008337625544107209,0.0013565949444577401,0.0008815832236930746,0.00179213469705463,0.0066645145416259766,0.01193933468312025,518.7840092824006,518.950215643132,22.312641614224347,22.251450016730566,0.0,0.0,518.9485815602837,22.20921985815603,0,504.0,520.0,22.0,22.0,0.0,0.0
1,3,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.3137122681364417,2.215054742526263,3.6578756710514426,6.471493549179286,0.005513537675142288,0.009257521480321884,0.0005409009754657745,0.0014585275202989578,0.21491519205696652,0.06706729049320459,0.008369932882487774,0.014713380485773087,0.008369932882487774,0.016619710251688957,0.0059176228294434315,0.009977724065433617,0.006056085548098415,0.01071439329334319,0.0060431272722780704,0.010599096305668354,0.0033245161175727844,0.0068556759506464005,0.0033245161175727844,0.0068556759506464005,0.0008343119531520866,0.001481131176240845,0.0007892584306304069,0.0018611371146676008,0.006590285804122686,0.012190327979624271,293.32071609176256,293.43817519510804,27.600701590567034,27.48399240490321,0.0,0.0,293.5049668874172,27.490066225165563,0,291.0,290.0,17.0,28.0,0.0,0.0
1,4,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.8090557614341378,2.9389660377055407,5.2039705496281385,8.814444220624864,0.005599710624665022,0.00924224965274334,0.0006935438141226768,0.0014719842001795769,0.43765674301263874,0.14838071897958838,0.008719188161194324,0.012968814000487328,0.009568772278726101,0.016063006594777107,0.005990250865675953,0.009731675621541525,0.006346305548326998,0.010749322220274225,0.006242772098630667,0.010636070743203163,0.004096705466508865,0.0070350696332752705,0.0040504117496311665,0.006838324945420027,0.0008601863859658117,0.0012612947211362061,0.0010265027470059988,0.0018860063332124964,0.007035505957901478,0.012206689454615116,392.2173791007916,392.21889659729976,36.31611747530701,36.60573033648192,0.0,0.0,392.2073170731707,36.75365853658536,0,389.0,396.0,27.0,35.0,0.0,0.0
1,5,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.2864211392588913,2.128988128621131,4.438378423219547,7.6925100311636925,0.005517100216820836,0.009107495192438364,0.0006577731110155582,0.0015453901141881943,0.08421693265060766,0.0881634104504451,0.008845735341310501,0.014217153191566467,0.009039449505507946,0.015540199354290962,0.006039535865065218,0.009995249430146156,0.006181585547659536,0.010713802271815728,0.006186923012137413,0.010751040652394295,0.004140086006373167,0.006747576408088207,0.003684639697894454,0.006747576408088207,0.0009302380928859836,0.0016574550773883546,0.0009506465265576184,0.0019555198327297963,0.0068355032708495855,0.012232788372784853,152.8519591264353,152.75505782912288,28.21648502683069,28.14271954768649,0.0,0.0,152.76880222841226,28.229805013927578,0,149.0,150.0,32.0,26.0,0.0,0.0
1,6,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.3588550826534629,2.3024213211610913,3.216872352641076,5.640751207247376,0.0055333590134978294,0.009664575336501002,0.0006509199738502502,0.0011988542973995209,0.14402523749699664,0.09883439442593721,0.009506304748356342,0.013701515272259712,0.00968967191874981,0.01643483154475689,0.005986145738561511,0.010142825203352825,0.006246354082798206,0.010952914965528887,0.0060722194612026215,0.010864682961255312,0.0041921199299395084,0.007091025821864605,0.0041921199299395084,0.007091025821864605,0.0008528740813015791,0.0011872811015105809,0.0009991071728713877,0.0018509588888997106,0.006906950613483787,0.012055235682055354,673.3053474878124,673.50738872191,32.20979615910529,32.08807695866936,0.0,0.0,673.4116504854369,32.112621359223304,0,661.0,680.0,38.0,25.0,0.0,0.0
1,7,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.6690533547662199,2.6295174323022366,6.096926504280418,10.345196000300348,0.005956009961664677,0.009399850852787495,0.0005717892199754715,0.0016480153426527977,0.26914912016765197,0.34283471448192826,0.009649821557104588,0.016088927164673805,0.009649821557104588,0.016977299004793167,0.006370432651779465,0.010036326077489452,0.006569963905474588,0.01114784051756503,0.006557987071573734,0.011117838323116302,0.00393659807741642,0.006959826219826937,0.00393659807741642,0.006959826219826937,0.0008981722310224592,0.0015876144849665183,0.0008659019052950096,0.002110304265949306,0.0070957704447209835,0.012706872075796127,491.47689167381395,491.41556701984854,31.927111061432303,32.188786757075945,0.0,0.0,491.20797413793105,31.915948275862068,0,504.0,496.0,23.0,36.0,0.0,0.0
1,8,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.637688840739429,2.730688171926886,8.099685890134424,14.349403471685946,0.005594214424490929,0.009466328890994191,0.0006207812111824751,0.0016288505867123604,0.15980857497826464,0.05016164063420467,0.008246958255767822,0.014428862370550632,0.008911830373108387,0.016029469668865204,0.005848888716926532,0.009752457756881735,0.006225738578120234,0.011029518425584892,0.006190130719915032,0.010889165103435516,0.00405939482152462,0.00662190979346633,0.004033543635159731,0.0066070291213691235,0.0008105883451573697,0.0013922622714879704,0.0008959361958365465,0.0020753893991920826,0.006830792408436537,0.012685200199484825,50.096582414620435,50.15360946364871,35.52994636008697,35.62479792136427,0.0,0.0,50.1890853189854,35.66026133743274,0,49.0,46.0,33.0,42.0,0.0,0.0
1,9,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,0.8837434356100857,1.4985619927756488,4.226102187298238,6.974051013588905,0.005737242288887501,0.009657611139118671,0.0007395888678729534,0.0016945404931902885,0.16098574224654014,0.14627502341603596,0.008493523113429546,0.013281131163239479,0.014394951984286308,0.01830456219613552,0.005891622904067238,0.009990413285170993,0.006905395730879474,0.011395508192138734,0.006349882576614618,0.011081776581704617,0.004180333577096462,0.00699598528444767,0.004180333577096462,0.00699598528444767,0.0008139230519781065,0.0014078893305837152,0.0018406146031760971,0.002394733075416752,0.0074522653594613075,0.013039425946772099,637.398973744384,637.3776778678711,40.68784433512449,40.695526964482745,0.0,0.0,637.2549019607843,40.61601307189542,0,638.0,641.0,40.0,43.0,0.0,0.0
1,10,samp_1_860_37P_64_1-0003.tif,samp_1_750_27P_7_1-0002.tif,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,/Users/Maddie/Downloads/mcf_mig_orr_trial2/t0/FIP,1.0242319211829454,1.7114162561483681,6.21425247634761,11.052077445201576,0.005763515364378691,0.009419969283044338,0.000601921696215868,0.001829792745411396,0.17522914582275453,0.14828707729330845,0.009179176762700081,0.015828728675842285,0.009179176762700081,0.017696408554911613,0.006207466188987548,0.010372219734232534,0.0063801360126772184,0.011347102099796278,0.006303967442363501,0.011306756176054478,0.0038677279371768236,0.006784813012927771,0.0038677279371768236,0.006694895215332508,0.0009247801883434117,0.002060886589670201,0.0008795638868540375,0.0023055144216731125,0.0070066312327980995,0.013068634551018476,266.21250649454817,266.4607484948235,45.006159844859006,45.06740595219128,0.0,0.0,266.32956878850104,45.13655030800821,0,262.0,257.0,33.0,46.0,0.0,0.0
