ImageNumber,ObjectNumber,FileName_FAD,FileName_NADH,PathName_FAD,PathName_NADH,Intensity_IntegratedIntensityEdge_GaussianFilterFAD,Intensity_IntegratedIntensityEdge_GaussianFilterNADH,Intensity_IntegratedIntensity_GaussianFilterFAD,Intensity_IntegratedIntensity_GaussianFilterNADH,Intensity_LowerQuartileIntensity_GaussianFilterFAD,Intensity_LowerQuartileIntensity_GaussianFilterNADH,Intensity_MADIntensity_GaussianFilterFAD,Intensity_MADIntensity_GaussianFilterNADH,Intensity_MassDisplacement_GaussianFilterFAD,Intensity_MassDisplacement_GaussianFilterNADH,Intensity_MaxIntensityEdge_GaussianFilterFAD,Intensity_MaxIntensityEdge_GaussianFilterNADH,Intensity_MaxIntensity_GaussianFilterFAD,Intensity_MaxIntensity_GaussianFilterNADH,Intensity_MeanIntensityEdge_GaussianFilterFAD,Intensity_MeanIntensityEdge_GaussianFilterNADH,Intensity_MeanIntensity_GaussianFilterFAD,Intensity_MeanIntensity_GaussianFilterNADH,Intensity_MedianIntensity_GaussianFilterFAD,Intensity_MedianIntensity_GaussianFilterNADH,Intensity_MinIntensityEdge_GaussianFilterFAD,Intensity_MinIntensityEdge_GaussianFilterNADH,Intensity_MinIntensity_GaussianFilterFAD,Intensity_MinIntensity_GaussianFilterNADH,Intensity_StdIntensityEdge_GaussianFilterFAD,Intensity_StdIntensityEdge_GaussianFilterNADH,Intensity_StdIntensity_GaussianFilterFAD,Intensity_StdIntensity_GaussianFilterNADH,Intensity_UpperQuartileIntensity_GaussianFilterFAD,Intensity_UpperQuartileIntensity_GaussianFilterNADH,Location_CenterMassIntensity_X_GaussianFilterFAD,Location_CenterMassIntensity_X_GaussianFilterNADH,Location_CenterMassIntensity_Y_GaussianFilterFAD,Location_CenterMassIntensity_Y_GaussianFilterNADH,Location_CenterMassIntensity_Z_GaussianFilterFAD,Location_CenterMassIntensity_Z_GaussianFilterNADH,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_GaussianFilterFAD,Location_MaxIntensity_X_GaussianFilterNADH,Location_MaxIntensity_Y_GaussianFilterFAD,Location_MaxIntensity_Y_GaussianFilterNADH,Location_MaxIntensity_Z_GaussianFilterFAD,Location_MaxIntensity_Z_GaussianFilterNADH
1,1,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,3.1952163176611066,4.655339948832989,9.445081388577819,14.985859944485128,0.009499330073595047,0.013863198459148407,0.0007303450256586075,0.0022425055503845215,0.29040460007532426,0.2871888309669753,0.013155934400856495,0.02374684251844883,0.013386629521846771,0.02516554482281208,0.01007954674341043,0.014685614980545705,0.010221949554737899,0.016218463143382173,0.010156738571822643,0.01610332541167736,0.007960057817399502,0.010602932423353195,0.007296072784811258,0.010602932423353195,0.0009434546500573541,0.0024014147030019637,0.0010477051345542045,0.003014567619391005,0.010949460789561272,0.018345830962061882,694.5331146790077,694.3534178129717,22.077221817611655,22.27681177073292,0.0,0.0,694.6309523809524,22.350649350649352,0,695.0,675.0,21.0,22.0,0.0,0.0
1,2,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,1.9287975477054715,2.8432212099432945,4.456277537159622,6.866411577910185,0.009664589772000909,0.014301113085821271,0.0007680775597691536,0.0018809526227414608,0.33710218685305027,0.041449113375821946,0.013636830262839794,0.0190693661570549,0.013636830262839794,0.022929836064577103,0.010259561423965275,0.01512351707416646,0.010436247159624407,0.016080589175433688,0.010403935797512531,0.015934059396386147,0.007844596169888973,0.010426219552755356,0.007438669912517071,0.010426219552755356,0.0010969384966060605,0.0017217934648847458,0.0010314638189218171,0.002469421870449697,0.011186437914147973,0.017903517000377178,1010.266958771384,1010.2605474079927,23.597625678778417,23.95310554967638,0.0,0.0,1010.2248243559719,23.93208430913349,0,1018.0,1010.0,13.0,26.0,0.0,0.0
1,3,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,2.9405870717018843,4.182663012295961,5.8614416108466685,9.004960525780916,0.009732779115438461,0.01433495245873928,0.0006680311635136604,0.0016730539500713348,0.1601179592074761,0.051935600683163996,0.013535941950976849,0.020243538543581963,0.013768459670245647,0.021807437762618065,0.010502096684649586,0.014938082186771291,0.010392626969586292,0.01596624206698744,0.010440004989504814,0.016126416623592377,0.00737095857039094,0.01066518109291792,0.00737095857039094,0.01066518109291792,0.0010223329809448478,0.0017612436165414548,0.001014654267621347,0.0023188570367459783,0.011044701561331749,0.017672283574938774,556.6328755369298,556.4963045337807,27.8608689312531,27.71900738307165,0.0,0.0,556.5478723404256,27.72517730496454,0,562.0,550.0,44.0,22.0,0.0,0.0
1,4,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,1.8195151267573237,2.6570122288540006,9.586500586941838,15.656290099956095,0.009637312730774283,0.014317246153950691,0.0006957096047699451,0.0024538040161132812,0.12756845520169835,0.19371977127415366,0.012986309826374054,0.021851280704140663,0.014231928624212742,0.026039600372314453,0.010338154129302975,0.015096660391215912,0.010363784418315501,0.016925719026979563,0.010317945387214422,0.016970189288258553,0.007991972379386425,0.009990646503865719,0.007961563766002655,0.009990646503865719,0.001110306191693413,0.002684780360590313,0.001052183076093321,0.003258580099137077,0.011032172245904803,0.019191577564924955,650.3512349946584,650.4616030511003,25.373499119553543,25.41653778745341,0.0,0.0,650.2778378378379,25.47783783783784,0,652.0,650.0,18.0,19.0,0.0,0.0
1,5,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,2.317547629121691,3.3039381774142385,4.969293643254787,7.69954701140523,0.009699428686872125,0.014145241817459464,0.0005124970339238644,0.001914292573928833,0.13091914002779256,0.03457351211889234,0.013368749991059303,0.02001355029642582,0.013368749991059303,0.02163807302713394,0.010346194772864692,0.014749724006313565,0.010245966274752138,0.015875354662691195,0.010239080991595984,0.015938966535031796,0.007727728690952063,0.010253563523292542,0.007560057565569878,0.010253563523292542,0.000876424314073426,0.0020748469264991005,0.0008872729402209933,0.002540773366243714,0.010724788764491677,0.017893103882670403,911.1069519750645,911.1798989078941,24.95722483028345,24.880823489182184,0.0,0.0,911.2144329896907,24.882474226804124,0,905.0,900.0,36.0,20.0,0.0,0.0
1,6,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,3.9862297135405242,5.7479200679808855,10.015098674688488,15.44391840416938,0.009583106962963939,0.013777722837403417,0.0006791898049414158,0.0020676348358392715,0.269208258125176,0.0623256535960547,0.013000615872442722,0.02041134051978588,0.013000615872442722,0.022714897990226746,0.010168953350868684,0.014663061397910421,0.010271896076603578,0.015839916311968596,0.01029540877789259,0.01576969213783741,0.0075541608966887,0.010341343469917774,0.0075541608966887,0.009984083473682404,0.0009559395301306792,0.0018896564771030708,0.0009910054071593263,0.002579714918864526,0.010922684567049146,0.017907625529915094,858.9244951073775,858.7484811822835,28.879514258196973,28.712500523382502,0.0,0.0,858.6933333333334,28.74153846153846,0,859.0,861.0,37.0,29.0,0.0,0.0
1,7,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,1.602494727820158,2.319319987669587,3.5460441200993955,5.544432602822781,0.00942624150775373,0.014076068298891187,0.0007669213227927685,0.0018520401790738106,0.18811976887195775,0.014962302228299364,0.012597477063536644,0.020381473004817963,0.012687659822404385,0.02110959403216839,0.010206972788663426,0.014772738774965523,0.010160584871344972,0.015886626369119715,0.010154267773032188,0.016157270409166813,0.008243316784501076,0.010729777626693249,0.006994387600570917,0.010729777626693249,0.0010614227205449159,0.0019065216052845746,0.0010570398359753016,0.0023937981869114,0.010964920278638601,0.017849154770374298,673.6813394248245,673.7711369468675,38.88320963863778,39.06366849245759,0.0,0.0,673.7707736389685,39.0487106017192,0,675.0,676.0,40.0,42.0,0.0,0.0
1,8,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,4.6389364786446095,6.601895581930876,12.737355842720717,19.801877454854548,0.009642655961215496,0.013855773489922285,0.0006542336195707321,0.002083130180835724,0.241798424969353,0.055756343982420194,0.013140405528247356,0.02211782895028591,0.013565660454332829,0.02574749104678631,0.010263133802311083,0.01460596367683822,0.010322006355527323,0.016046902313496394,0.010288451798260212,0.016068274155259132,0.007617655210196972,0.010631059296429157,0.007514575496315956,0.010631059296429157,0.0009848294216768317,0.0018991513515092067,0.001012385399697424,0.0027208177418357265,0.010949631687253714,0.017981858924031258,984.0010331709454,984.2781731741727,42.958046202180846,42.854831113960685,0.0,0.0,984.2317666126418,42.88573743922204,0,986.0,991.0,41.0,40.0,0.0,0.0
1,9,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,2.6086735809221864,3.594075221568346,9.58448775159195,14.22738047875464,0.009681629948318005,0.013544036075472832,0.0008608624339103699,0.0023358482867479324,0.593520343490008,0.028754097299971686,0.016682513058185577,0.021396419033408165,0.016911571845412254,0.02290445566177368,0.010434694323688746,0.014376300886273384,0.010769087361339271,0.015985820762645663,0.010550549253821373,0.016058042645454407,0.007785084657371044,0.010359530337154865,0.007320660166442394,0.010359530337154865,0.0016511304928935558,0.0022219145226194535,0.0016808238233051226,0.002855303801500604,0.011360012460500002,0.018205996602773666,265.0091126534216,265.50491051115534,38.91562831045707,39.224066300945715,0.0,0.0,265.52696629213483,39.20561797752809,0,256.0,266.0,30.0,42.0,0.0,0.0
1,10,860_64P_37_samp1_1_003.tif,750_7P_27_samp1_1_002.tif,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,/Users/Maddie/Downloads/t48-trial3_mcf7/FIP,3.6423912500031292,5.105349109508097,10.414831514004618,15.614746390841901,0.009737837594002485,0.013541370397433639,0.0007419409230351448,0.002146819606423378,0.17162021547620904,0.10578558735118943,0.013805127702653408,0.019952280446887016,0.013805127702653408,0.022844217717647552,0.01028924081921788,0.014421890139853382,0.010488249258816333,0.015724820131764253,0.010452532675117254,0.01588202454149723,0.007666978519409895,0.01039281114935875,0.007666978519409895,0.01039281114935875,0.0010223942052854215,0.0019387450041605605,0.0010440239887133604,0.0025787809667057755,0.011254410026594996,0.017827643547207117,467.9871166903401,467.94848824915783,44.662243676337276,44.389699076606334,0.0,0.0,467.9466263846929,44.49546827794562,0,465.0,476.0,48.0,31.0,0.0,0.0
